"Order ID","Order Date","Order Quantity","Customer ID","Customer Name","Customer City","Customer Country","Customer Loyalty Card","Product ID","Product Coffee Type","Product Roast Type","Product Size (kg)","Product Unit Price","Product Price per 100g","Product Profit"
"ABK-08091-531","10/30/2020","3","53864-36201-FG","Tess Benediktovich","Albuquerque","United States","Yes","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"GPT-67705-953","11/12/2019","5","70631-33225-MZ","Correy Bourner","Charlotte","United States","Yes","A-M-0.2","Arabika","Medium","0.2","3.375","1.6875","0.30375"
"MPQ-23421-608","3/28/2021","5","08023-52962-ET","Kandy Heddan","Pensacola","United States","Yes","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"NLI-63891-565","12/10/2021","5","41899-00283-VK","Ibby Charters","Washington","United States","No","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
"VUC-72395-865","10/7/2021","6","13321-57602-GK","Adelheid Gladhill","Baltimore","United States","Yes","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"WAV-38301-984","3/20/2021","5","62863-81239-DT","Cassie Pinkerton","Alexandria","United States","No","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"WBK-62297-910","5/17/2021","2","25514-23938-IQ","Monica Fearon","Denton","United States","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"XZD-44484-632","8/6/2021","2","80541-38332-BP","Helaina Rainforth","Philadelphia","United States","No","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"DZI-35365-596","11/2/2021","2","54798-14109-HC","Odelia Skerme","Oklahoma City","United States","Yes","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
"SFD-00372-284","7/19/2020","2","54798-14109-HC","Odelia Skerme","Oklahoma City","United States","Yes","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"WCT-07869-499","10/19/2021","5","32031-49093-KE","Birgit Domange","Charleston","United States","No","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"IKQ-39946-768","3/19/2021","6","72778-50968-UQ","Isac Jesper","Naples","United States","No","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"WFH-21507-708","4/20/2020","1","07237-32539-NB","Delainey Kiddy","Fresno","United States","Yes","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"WFK-99317-827","6/16/2019","3","32058-76765-ZL","Devan Crownshaw","Allentown","United States","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"SRG-76791-614","3/15/2021","1","11729-74102-XB","Konstantine Thoumasson","Tucson","United States","Yes","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"WFT-16178-396","12/16/2020","5","33555-01585-RP","Quintina Heavyside","Lexington","United States","Yes","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"WIT-40912-783","9/28/2020","4","86768-91598-FA","Trescha Jedrachowicz","Austin","United States","Yes","L-D-0.2","Liberica","Dark","0.2","3.885","1.9425","0.50505"
"AVH-56062-335","11/21/2021","5","18082-74419-QH","Miran Doidge","Salinas","United States","No","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"HGE-19842-613","1/13/2022","4","49401-45041-ZU","Janeva Edinboro","Fort Lauderdale","United States","Yes","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"WBA-85905-175","7/13/2022","1","41252-45992-VS","Trumaine Tewelson","El Paso","United States","No","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"XIR-88982-743","7/10/2021","2","00852-54571-WP","De Drewitt","Alexandria","United States","Yes","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
"WJR-51493-682","6/17/2021","5","87858-83734-RK","Shermy Moseby","Murfreesboro","United States","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"WKD-81956-870","9/16/2020","3","48090-06534-HI","Waneta Edinborough","Hicksville","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"JKC-64636-831","7/5/2022","2","52098-80103-FD","Edin Mathe","Lawrenceville","United States","Yes","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"WLL-59044-117","7/23/2021","6","28476-04082-GR","Kipper Boorn","Listowel","Ireland","Yes","R-D-1","Robusta","Dark","1","8.95","0.895","0.537"
"IMP-12563-728","1/3/2019","6","68346-14810-UA","Spencer Wastell","Midland","United States","No","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"MZL-81126-390","3/8/2022","2","48464-99723-HK","Jemimah Ethelston","Hollywood","United States","Yes","A-M-0.2","Arabika","Medium","0.2","3.375","1.6875","0.30375"
"MZL-81126-390","3/8/2022","6","48464-99723-HK","Jemimah Ethelston","Hollywood","United States","Yes","A-L-0.2","Arabika","Light","0.2","3.885","1.9425","0.34965"
"WMA-34232-850","3/8/2021","4","53386-94266-LJ","Terri Lyford","Allentown","United States","Yes","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"WMU-87639-108","2/11/2019","1","71891-51101-VQ","Cecily Stebbings","Corona","United States","Yes","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"WNE-73911-475","4/20/2020","6","61323-91967-GG","Theo Jacobovitz","Houston","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"RIU-02231-623","11/16/2021","5","25544-84179-QC","Skipton Morrall","Charleston","United States","Yes","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"WNR-71736-993","2/5/2020","6","16880-78077-FB","Terri Farra","Odessa","United States","No","A-D-2.5","Arabika","Dark","2.5","22.885","0.9154","2.05965"
"SXC-62166-515","2/28/2020","5","69171-65646-UC","Joceline Reddoch","Largo","United States","No","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"YIE-87008-621","6/22/2019","4","22503-52799-MI","Shelley Titley","Fargo","United States","No","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"HRM-94548-288","9/8/2019","6","08934-65581-ZI","Redd Simao","Fort Smith","United States","No","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"UJG-34731-295","5/26/2022","1","15764-22559-ZT","Cece Inker","Lakeland","United States","No","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"WNR-71736-993","2/5/2020","4","16880-78077-FB","Terri Farra","Odessa","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"CIX-22904-641","9/17/2019","1","78012-56878-UB","Grazia Oats","Los Angeles","United States","Yes","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"DLV-65840-759","5/31/2022","2","77192-72145-RG","Meade Birkin","Miami","United States","Yes","L-M-1","Liberica","Medium","1","14.55","1.455","1.8915"
"RXN-55491-201","10/21/2019","6","86071-79238-CX","Ronda Pyson","Clones","Ireland","No","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"WOQ-36015-429","9/25/2021","6","51427-89175-QJ","Adrian Swaine","Aurora","United States","No","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"HHO-79903-185","8/19/2022","1","53893-01719-CL","Bee Fattorini","Monaghan","Ireland","Yes","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"YWM-07310-594","3/2/2019","5","66028-99867-WJ","Margie Palleske","Pompano Beach","United States","Yes","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"FHD-94983-982","1/21/2020","3","62839-56723-CH","Alexina Randals","Sacramento","United States","Yes","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"WQK-10857-119","9/21/2021","1","96849-52854-CR","Filip Antcliffe","Clonskeagh","Ireland","Yes","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"DXA-50313-073","8/30/2019","2","19755-55847-VW","Peyter Matignon","Kirkton","United Kingdom","Yes","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"ONW-00560-570","2/25/2019","2","32900-82606-BO","Claudie Weond","Asheville","United States","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"BRJ-19414-277","9/17/2019","4","16809-16936-WF","Modesty MacConnechie","Charleston","United States","Yes","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"UHK-63283-868","4/24/2022","1","16809-16936-WF","Modesty MacConnechie","Charleston","United States","Yes","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"MIQ-16322-908","8/3/2019","2","20118-28138-QD","Jaquenette Skentelbery","Houston","United States","No","A-L-1","Arabika","Light","1","12.95","1.295","1.1655"
"MVO-39328-830","2/26/2021","5","84057-45461-AH","Orazio Comber","Confey","Ireland","No","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"MVO-39328-830","2/26/2021","6","84057-45461-AH","Orazio Comber","Confey","Ireland","No","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"NTJ-88319-746","8/3/2021","3","90882-88130-KQ","Zachary Tramel","Newark","United States","No","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"LCY-24377-948","5/7/2021","1","21617-79890-DD","Izaak Primak","Seattle","United States","Yes","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"WSV-49732-075","1/17/2021","1","76263-95145-GJ","Willabella Abramski","Houston","United States","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"KTO-53793-109","11/21/2019","2","17572-27091-AA","Constanta Hatfull","Rockford","United States","No","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"OCK-89033-348","3/31/2021","6","82300-88786-UE","Bobbe Castagneto","Billings","United States","Yes","A-L-0.2","Arabika","Light","0.2","3.885","1.9425","0.34965"
"BZP-33213-637","5/5/2020","3","77175-09826-SF","Lindon Agnolo","Tulsa","United States","Yes","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"WTV-24996-658","10/23/2020","3","57837-15577-YK","Dom Milella","Manorhamilton","Ireland","No","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"WUG-76466-650","2/22/2021","3","43439-94003-DW","Flynn Antony","Birmingham","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"ENN-79947-323","11/18/2021","2","67847-82662-TE","Marty Scholl","San Francisco","United States","No","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"BHA-47429-889","6/20/2020","3","51114-51191-EW","Kienan Ferson","Mobile","United States","No","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"SZY-63017-318","4/6/2021","2","91809-58808-TV","Blake Kelloway","San Francisco","United States","Yes","A-L-0.2","Arabika","Light","0.2","3.885","1.9425","0.34965"
"WVT-88135-549","11/16/2019","3","66458-91190-YC","Marja Urion","Virginia","Ireland","Yes","A-D-1","Arabika","Dark","1","9.95","0.995","0.8955"
"WWH-92259-198","3/11/2022","4","35256-12529-FT","Willey Romao","Sacramento","United States","Yes","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"WYM-17686-694","2/25/2021","5","58689-55264-VK","Correy Cottingham","Fort Wayne","United States","No","A-D-2.5","Arabika","Dark","2.5","22.885","0.9154","2.05965"
"XAH-93337-609","10/28/2021","5","66976-43829-YG","Domeniga Duke","Los Angeles","United States","No","A-D-1","Arabika","Dark","1","9.95","0.995","0.8955"
"XED-90333-402","6/19/2019","5","28300-14355-GF","Patsy Vasilenko","Preston","United Kingdom","No","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
"IKK-62234-199","3/31/2022","6","91190-84826-IQ","Raphaela Schankelborg","Pittsburgh","United States","Yes","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"XBV-40336-071","2/17/2021","3","38536-98293-JZ","Catharine Scoines","Watergrasshill","Ireland","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"QDO-57268-842","11/21/2021","5","57808-90533-UE","Derick Snow","New York City","United States","No","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"UGK-07613-982","7/28/2022","3","57808-90533-UE","Derick Snow","New York City","United States","No","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"VKQ-39009-292","11/23/2021","5","57808-90533-UE","Derick Snow","New York City","United States","No","L-M-1","Liberica","Medium","1","14.55","1.455","1.8915"
"XCG-07109-195","12/11/2020","6","92976-19453-DT","Nick Brakespear","Newark","United States","Yes","L-D-0.2","Liberica","Dark","0.2","3.885","1.9425","0.50505"
"XHI-30227-581","1/31/2022","6","54619-08558-ZU","Petey Kingsbury","Bronx","United States","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"KXA-27983-918","9/15/2020","5","96042-27290-EQ","Daryn Cassius","Battle Creek","United States","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"PDB-98743-282","1/23/2022","3","51940-02669-OR","Skelly Dolohunty","Ballymun","Ireland","No","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"SXW-34014-556","1/27/2021","1","99144-98314-GN","Drake Jevon","Houston","United States","Yes","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"QOJ-38788-727","6/24/2019","5","16358-63919-CE","Hall Ranner","Cincinnati","United States","No","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"TGF-38649-658","3/15/2020","2","67743-54817-UT","Berkly Imrie","Fresno","United States","No","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"EAI-25194-209","9/24/2021","5","44601-51441-BH","Dorey Sopper","Saint Paul","United States","No","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"IJK-34441-720","4/5/2019","6","97201-58870-WB","Darcy Lochran","El Paso","United States","Yes","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"ZMC-00336-619","1/27/2022","4","19849-12926-QF","Lauritz Ledgley","Des Moines","United States","Yes","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"XKB-41924-202","8/19/2022","2","45089-52817-WN","Inger Bouldon","Fort Lauderdale","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"DLX-01059-899","1/6/2020","5","74940-09646-MU","Gustaf Ciccotti","Houston","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"MEK-85120-243","3/15/2022","3","06623-54610-HC","Bobbe Renner","Durham","United States","No","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"XKK-06692-189","12/27/2021","3","86579-92122-OC","Brenn Dundredge","Oklahoma City","United States","Yes","R-D-1","Robusta","Dark","1","8.95","0.895","0.537"
"BXH-62195-013","11/11/2021","4","94526-79230-GZ","Mindy Bogey","Washington","United States","Yes","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"YLK-78851-470","9/18/2019","6","58559-08254-UY","Paulie Fonzone","Albany","United States","Yes","R-M-2.5","Robusta","Medium","2.5","22.885","0.9154","1.3731"
"DXY-76225-633","7/29/2021","1","88574-37083-WX","Merrile Cobbledick","Tucson","United States","No","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"UHP-24614-199","3/20/2022","4","67953-79896-AC","Antonius Lewry","Montgomery","United States","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"XOQ-12405-419","4/12/2020","4","91513-75657-PH","Hally Lorait","Buffalo","United States","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"XPG-66112-335","7/19/2020","4","58118-22461-GC","Jackquelin Chugg","Shawnee Mission","United States","No","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"XUR-14132-391","8/8/2022","4","96836-09258-RI","Lisa Goodger","Sacramento","United States","Yes","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"QTG-93823-843","1/12/2022","1","46859-14212-FI","Chloris Sorrell","Norton","United Kingdom","No","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"XWC-20610-167","7/7/2022","2","08350-81623-TF","Lorenzo Yeoland","Hartford","United States","Yes","E-D-0.2","Excelca","Dark","0.2","3.645","1.8225","0.40095"
"XXJ-47000-307","7/18/2019","4","31582-23562-FM","Jeffrey Dufaire","Fort Worth","United States","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"XYL-52196-459","5/2/2019","3","13549-65017-VE","Jennifer Wilkisson","Huntington Beach","United States","Yes","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"KHK-13105-388","4/8/2022","6","46242-54946-ZW","Charin Maplethorp","Wilmington","United States","Yes","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"XZD-44484-632","8/6/2021","2","80541-38332-BP","Helaina Rainforth","Philadelphia","United States","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"PJV-20427-019","9/12/2021","3","13404-39127-WQ","Celie MacCourt","Orlando","United States","No","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"OLA-68289-577","6/30/2020","5","40226-52317-IO","Evy Wilsone","Washington","United States","Yes","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"YET-17732-678","6/20/2021","1","57235-92842-DK","Hetti Penson","Fort Lauderdale","United States","No","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"FBZ-64200-586","7/12/2022","2","51738-61457-RS","Mathilda Matiasek","New York City","United States","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"OBN-66334-505","11/30/2020","2","86757-52367-ON","Jarred Camillo","Washington","United States","Yes","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"YIT-15877-117","4/13/2022","1","24155-79322-EQ","Morly Rocks","Crossmolina","Ireland","Yes","R-D-1","Robusta","Dark","1","8.95","0.895","0.537"
"YJU-84377-606","7/7/2020","1","20259-47723-AC","Lyn Entwistle","Minneapolis","United States","Yes","A-D-1","Arabika","Dark","1","9.95","0.995","0.8955"
"EQH-53569-934","10/13/2020","4","53667-91553-LT","Barnett Sillis","Miami","United States","No","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"YLY-35287-172","5/23/2022","5","69410-04668-MA","Simone Capon","Phoenix","United States","No","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"NCH-55389-562","4/27/2019","5","86579-92122-OC","Brenn Dundredge","Oklahoma City","United States","Yes","E-L-2.5","Excelca","Light","2.5","34.155","1.3662","3.75705"
"NCH-55389-562","4/27/2019","2","86579-92122-OC","Brenn Dundredge","Oklahoma City","United States","Yes","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"NCH-55389-562","4/27/2019","1","86579-92122-OC","Brenn Dundredge","Oklahoma City","United States","Yes","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"PJS-30996-485","1/21/2022","1","86579-92122-OC","Brenn Dundredge","Oklahoma City","United States","Yes","A-L-0.2","Arabika","Light","0.2","3.885","1.9425","0.34965"
"YOG-94666-679","2/14/2021","2","86991-53901-AT","Kathleen Diable","Kinloch","United Kingdom","Yes","L-D-0.2","Liberica","Dark","0.2","3.885","1.9425","0.50505"
"NCH-55389-562","4/27/2019","2","86579-92122-OC","Brenn Dundredge","Oklahoma City","United States","Yes","A-L-0.2","Arabika","Light","0.2","3.885","1.9425","0.34965"
"BYP-16005-016","8/1/2021","5","01474-63436-TP","Read Cutts","Rockford","United States","No","R-M-2.5","Robusta","Medium","2.5","22.885","0.9154","1.3731"
"LWS-13938-905","11/18/2020","6","90533-82440-EE","Michale Delves","Montgomery","United States","Yes","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"OLH-95722-362","10/24/2021","4","48553-69225-VX","Devland Gritton","Pasadena","United States","Yes","R-M-2.5","Robusta","Medium","2.5","22.885","0.9154","1.3731"
"YPT-95383-088","10/3/2021","2","43439-94003-DW","Flynn Antony","Birmingham","United States","No","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"KCW-50949-318","12/30/2019","5","52374-27313-IV","Dell Gut","Houston","United States","Yes","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"JGZ-16947-591","2/2/2021","6","14264-41252-SL","Willy Pummery","Muskegon","United States","No","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"LXS-63326-144","5/16/2021","2","35367-50483-AR","Geoffrey Siuda","Washington","United States","Yes","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"CZG-86544-655","4/23/2022","2","69443-77665-QW","Henderson Crowne","Sallins","Ireland","Yes","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"WFV-88138-247","9/25/2021","3","63411-51758-QC","Vernor Pawsey","Macon","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"RFG-28227-288","6/7/2022","6","68605-21835-UF","Augustin Waterhouse","Shreveport","United States","No","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"QAK-77286-758","8/11/2020","5","34786-30419-XY","Fanchon Haughian","Tacoma","United States","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"YQU-65147-580","3/26/2022","1","80247-70000-HT","Emiline Galgey","New York City","United States","No","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"YTW-40242-005","10/28/2019","4","01035-70465-UO","Anselma Attwater","Charlottesville","United States","Yes","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"WJJ-37489-898","4/8/2021","1","31599-82152-AD","Rickie Faltin","Portumna","Ireland","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"YUO-76652-814","4/4/2021","6","26248-84194-FI","Phyllys Ormerod","Durham","United States","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"GRB-68838-629","9/10/2021","4","15064-65241-HB","Gwenni Ratt","Castlemartyr","Ireland","No","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"SHT-04865-419","5/22/2022","4","69215-90789-DL","Johnath Fairebrother","Wilmington","United States","Yes","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"UQI-28177-865","9/18/2020","6","04317-46176-TB","Ingamar Eberlein","Harrisburg","United States","No","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"OIB-13664-879","8/31/2021","2","04713-57765-KR","Jilly Dreng","Sallins","Ireland","Yes","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"GUG-45603-775","2/6/2022","5","40959-32642-DN","Rhodie Strathern","Little Rock","United States","Yes","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"KJB-98240-098","1/30/2022","5","77746-08153-PM","Chad Miguel","Hagerstown","United States","Yes","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"YXO-79631-417","9/25/2021","1","31587-92570-HL","Casi Gwinnett","Anaheim","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"YZA-25234-630","5/13/2022","2","89757-51438-HX","Malynda Glawsop","New Haven","United States","No","E-D-0.2","Excelca","Dark","0.2","3.645","1.8225","0.40095"
"YVK-82679-655","1/7/2021","4","95342-88311-SF","Yuri Burrells","Lexington","United States","Yes","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"TYH-81940-054","2/4/2020","5","69374-08133-RI","Cleopatra Goodrum","San Diego","United States","No","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"HTY-30660-254","9/16/2019","3","83844-95908-RX","Joey Jefferys","Los Angeles","United States","Yes","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"GPW-43956-761","1/26/2019","6","09667-09231-YM","Bearnard Wardell","Brooklyn","United States","Yes","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"ZAY-43009-775","9/27/2020","6","73431-39823-UP","Kendra Backshell","Indianapolis","United States","No","L-D-0.2","Liberica","Dark","0.2","3.885","1.9425","0.50505"
"PUH-55647-976","3/22/2022","2","06624-54037-BQ","Wiley Leopold","Gainesville","United States","No","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"ZDK-84567-102","11/29/2021","3","58690-31815-VY","Isidore Hussey","Birmingham","United States","No","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"ZDC-64769-740","9/21/2019","1","79463-01597-FQ","Sharl Southerill","Amarillo","United States","No","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"TED-81959-419","8/26/2019","5","27702-50024-XC","Noni Furber","Fort Worth","United States","No","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"FDO-25756-141","8/3/2021","3","57360-46846-NS","Dinah Crutcher","Lusk","Ireland","Yes","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"HKN-31467-517","10/24/2021","6","84045-66771-SL","Charlean Keave","Pensacola","United States","No","L-M-1","Liberica","Medium","1","14.55","1.455","1.8915"
"ALM-80762-974","3/23/2020","3","84045-66771-SL","Charlean Keave","Pensacola","United States","No","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"ZIL-34948-499","7/14/2020","2","66458-91190-YC","Marja Urion","Virginia","Ireland","Yes","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"ZJE-89333-489","5/13/2022","1","08694-57330-XR","Vallie Kundt","Ballivor","Ireland","Yes","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"LTN-89139-350","6/27/2019","5","07756-71018-GU","Kacy Canto","Fort Wayne","United States","Yes","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"TXF-79780-017","7/14/2020","5","92048-47813-QB","Mab Blakemore","Amarillo","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"ZKI-78561-066","9/21/2021","3","60121-12432-VU","Mordy Van Der Vlies","Mobile","United States","Yes","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"ZMU-63715-204","9/30/2021","6","29060-75856-UI","Innis Renhard","New York City","United States","Yes","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"ZPW-31329-741","6/8/2019","6","27132-68907-RC","Ailey Brash","Flushing","United States","Yes","R-D-1","Robusta","Dark","1","8.95","0.895","0.537"
"SNZ-44595-152","8/12/2022","2","06136-65250-PG","Kim Kemery","Denton","United States","Yes","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"GQA-37241-629","1/1/2020","2","08405-33165-BS","Fanchette Parlot","Columbus","United States","Yes","A-M-0.2","Arabika","Medium","0.2","3.375","1.6875","0.30375"
"WVV-79948-067","1/18/2021","1","66070-30559-WI","Ramon Cheak","Bundoran","Ireland","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"LHX-81117-166","12/31/2021","4","01282-28364-RZ","Koressa O'Geneay","Aurora","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"GCD-75444-320","5/4/2020","1","51277-93873-RP","Claudell Ayre","Daytona Beach","United States","No","L-M-2.5","Liberica","Medium","2.5","33.465","1.3386","4.35045"
"ZSO-58292-191","6/12/2022","4","66794-66795-VW","Rea Offell","Dallas","United States","No","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"GNL-98714-885","3/7/2020","3","83731-53280-YC","Adele McFayden","Wirral","United Kingdom","Yes","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
